method,run_id,seed,epoch,train_loss,val_auc,test_auc,train_sampling_time,train_epoch_time,eval_time
gcn,1,0,1,0.488352175367915,,,0.93099045753479,3.0543503761291504,
gcn,1,0,2,0.34186158195038374,,,0.8624002933502197,2.747136354446411,
gcn,1,0,3,0.3266073781901703,,,0.8698339462280273,2.7918550968170166,
gcn,1,0,4,0.31744825305839797,,,0.8869035243988037,2.7267425060272217,
gcn,1,0,5,0.3130692769117275,0.729263396927845,0.6290229883888341,0.8755853176116943,2.787529706954956,2.3937644958496094
gcn,1,0,6,0.3098883505605581,,,0.948422908782959,2.831024169921875,
gcn,1,0,7,0.3072259283565099,,,0.8424713611602783,2.7350473403930664,
gcn,1,0,8,0.3049797985668906,,,0.8795983791351318,2.7802133560180664,
gcn,1,0,9,0.3032669111807434,,,0.8096358776092529,2.718743324279785,
gcn,1,0,10,0.30122400244484415,0.7662702518703057,0.6948480344233657,0.873563289642334,2.7458503246307373,2.4052374362945557
gcn,1,0,11,0.29898934473820077,,,0.8956053256988525,2.8285470008850098,
gcn,1,0,12,0.2966003869409302,,,0.8660762310028076,2.7796268463134766,
gcn,1,0,13,0.29442636774119957,,,0.8499572277069092,2.780534267425537,
gcn,1,0,14,0.29240068015028153,,,0.8409276008605957,2.7409186363220215,
gcn,1,0,15,0.29025828688990996,0.7854088856002436,0.7062091521647119,0.8718712329864502,2.7792088985443115,2.364081382751465
gcn,1,0,16,0.28856341158749593,,,0.8491308689117432,2.709906578063965,
gcn,1,0,17,0.28862087775504897,,,0.830315351486206,2.750016927719116,
gcn,1,0,18,0.28684481193507383,,,0.841806173324585,2.710292339324951,
gcn,1,0,19,0.28495589238007285,,,0.873403787612915,2.7869696617126465,
gcn,1,0,20,0.28464090850619983,0.7859463774475951,0.7129596218005503,0.8709490299224854,2.761183500289917,2.4266185760498047
gcn,1,0,21,0.2847525394046536,,,0.8669705390930176,2.7965328693389893,
gcn,1,0,22,0.28377953254855465,,,0.8860960006713867,2.8324646949768066,
gcn,1,0,23,0.2824011956634974,,,0.8367459774017334,2.770507574081421,
gcn,1,0,24,0.2818848158839525,,,0.8419172763824463,2.7163937091827393,
gcn,1,0,25,0.2815136954649906,0.7865747952199678,0.7140273851170599,0.8819022178649902,2.7637760639190674,2.317251443862915
gcn,1,0,26,0.28104192194462313,,,0.8413426876068115,2.716691493988037,
gcn,1,0,27,0.2807786252886481,,,0.8542168140411377,2.747614622116089,
gcn,1,0,28,0.28021649689982053,,,0.8700065612792969,2.745609760284424,
gcn,1,0,29,0.27970616423956685,,,0.8939080238342285,2.769188165664673,
gcn,1,0,30,0.278996070908997,0.7948910452067596,0.7116089717414537,0.9263513088226318,2.838775157928467,2.4642534255981445
gcn,1,0,31,0.2791265875022299,,,0.8630762100219727,2.8197407722473145,
gcn,1,0,32,0.27883435869429135,,,0.9459774494171143,2.854253053665161,
gcn,1,0,33,0.27836898672096144,,,0.8755414485931396,2.760338306427002,
gcn,1,0,34,0.27798878431201834,,,0.8537633419036865,2.770425796508789,
gcn,1,0,35,0.27694236148722023,0.7958768431555991,0.7175494569557488,0.8688399791717529,2.8006749153137207,2.348843574523926
gcn,1,0,36,0.27717321218047547,,,0.8370275497436523,2.714984655380249,
gcn,1,0,37,0.27732337849779215,,,0.832125186920166,2.72186279296875,
gcn,1,0,38,0.27705146165003597,,,0.8675925731658936,2.724963903427124,
gcn,1,0,39,0.276350728977109,,,0.9188930988311768,2.8418354988098145,
gcn,1,0,40,0.276521799805384,0.7916009127913116,0.7030507086095005,0.8224666118621826,2.705989122390747,2.367013692855835
gcn,1,0,41,0.27542528170745156,,,0.8779399394989014,2.7654926776885986,
gcn,1,0,42,0.2750663489100221,,,0.8269436359405518,2.7167396545410156,
gcn,1,0,43,0.27531286616933626,,,0.8473050594329834,2.740466356277466,
gcn,1,0,44,0.2749897918070272,,,0.8489749431610107,2.7598419189453125,
gcn,1,0,45,0.2753114056091907,0.7971894297497476,0.7170830517357526,0.8619205951690674,2.7616348266601562,2.4136338233947754
gcn,1,0,46,0.2749391928134358,,,0.8325881958007812,2.7081797122955322,
gcn,1,0,47,0.27486012396153053,,,0.8670680522918701,2.752131462097168,
gcn,1,0,48,0.2744295187367166,,,0.8981571197509766,2.7784945964813232,
gcn,1,0,49,0.27434704799060255,,,0.9026637077331543,2.79272198677063,
gcn,1,0,50,0.27459215975967644,0.8022055167478149,0.7262703666495999,0.8897018432617188,2.7553770542144775,2.3469691276550293
gcn,1,0,51,0.2731792735355571,,,0.8511981964111328,2.7549662590026855,
gcn,1,0,52,0.27299102849754386,,,0.89986252784729,2.7738986015319824,
gcn,1,0,53,0.2737900998398766,,,0.8240020275115967,2.7337069511413574,
gcn,1,0,54,0.27320731044218854,,,0.8461384773254395,2.7711594104766846,
gcn,1,0,55,0.2733378761881452,0.782260540909736,0.6949363385181397,0.8059818744659424,2.695821523666382,2.398909091949463
gcn,1,0,56,0.2737180964074673,,,0.8772275447845459,2.7799458503723145,
gcn,1,0,57,0.2730675965007728,,,0.8766579627990723,2.7615652084350586,
gcn,1,0,58,0.2728338906811061,,,0.8793411254882812,2.7673516273498535,
gcn,1,0,59,0.27218030476163035,,,0.866633415222168,2.712310314178467,
gcn,1,0,60,0.27221276405194295,0.7993757097516704,0.7199332511398394,0.8562991619110107,2.7213220596313477,2.3242135047912598
gcn,1,0,61,0.2723585301111854,,,0.8569273948669434,2.752150058746338,
gcn,1,0,62,0.27210746727121976,,,0.8843026161193848,2.769165515899658,
gcn,1,0,63,0.2720632541096256,,,0.8453776836395264,2.742832660675049,
gcn,1,0,64,0.2723180746416019,,,0.8416540622711182,2.712250232696533,
